HOLDING_ID	CURRENCY_SOLD_AMOUNT	DESC_CURRENCY_SOLD	CURRENCY_PURCHASED_AMOUNT	DESC_CURRENCY_PURCHASED	SETTLEMENT_DATE	UNREALIZED_APPRECIATION
160412738	25000000	RON	5684946.19	USD	04-NOV-2025	19534.16
160437004	457000000	EUR	532927808	USD	02-DEC-2025	5210585
160445108	295374731	EUR	347342311.35	USD	04-NOV-2025	6791027.87
160410819	295500104.7	USD	423363000000	KRW	05-NOV-2025	1061588.49
160448432	454000000	EUR	534379338	USD	04-NOV-2025	10941594.44
160412901	531079700	USD	457000000	EUR	04-NOV-2025	-4183116.72
160422795	492707793	GBP	663421829.64	USD	04-NOV-2025	16145297.16
160414214	1580982786	JPY	10374685.66	USD	05-NOV-2025	110691.69
160434099	308322188	RON	71201114.93	USD	04-NOV-2025	1330225.59
160449153	455000000	EUR	535676505	USD	04-NOV-2025	11085814.87
160411237	7273792.32	USD	9352744	SGD	04-NOV-2025	-85629.93
160439699	275373208	NOK	27551509.83	USD	04-NOV-2025	365593.41
160407530	1200793846	EUR	1413744187.68	USD	04-NOV-2025	29293039.59
160418453	455000000	EUR	532822745	USD	04-NOV-2025	8232054.87
160433027	50234074.1	USD	834940545518.5	IDR	04-NOV-2025	-18558.86
160415086	66484351.59	USD	62834360687	CLP	05-NOV-2025	183657.73
160411546	180500000	HKD	23218748.91	USD	04-NOV-2025	-12016.41
160410233	20000000	CAD	14346945	USD	03-NOV-2025	85029.2
160448841	1355725317	TWD	45349567.39	USD	17-DEC-2025	1114733.98
160442046	189864973.64	USD	16857636346.74	INR	17-DEC-2025	-395019.68
160414467	457000000	EUR	532061336	USD	02-DEC-2025	4344113
160426627	457000000	EUR	531555437	USD	02-DEC-2025	3838214
160413542	455000000	EUR	534380210	USD	04-NOV-2025	9789519.87
160438621	457000000	EUR	533516652.5	USD	02-DEC-2025	5799429.5
160421148	1534000000	SEK	163453522.75	USD	04-NOV-2025	1939059.18
160436792	455000000	EUR	535421705	USD	04-NOV-2025	10831014.87
160418865	532587800	USD	457000000	EUR	04-NOV-2025	-5691216.72
160428100	183755151.56	USD	16282176469.25	INR	17-DEC-2025	-753029.4
160449790	34137728.08	USD	116000000	PEN	05-NOV-2025	313575.51
160424963	844832246	DKK	133274267.6	USD	04-NOV-2025	2837458.1
160415152	423363000000	KRW	297987668.4	USD	03-DEC-2025	1327801.07
160422266	68850000000	JPY	451392531.21	USD	02-DEC-2025	3173785.71
160423529	455000000	EUR	534692340	USD	04-NOV-2025	10101649.87
160412047	834940545518.5	IDR	50164084.02	USD	02-DEC-2025	-19970.07
160437356	12493057.9	USD	17509020651	KRW	05-NOV-2025	-228158.01
160450397	6988840714	THB	214730719.08	USD	02-DEC-2025	-1957139.14
160429089	455000000	EUR	534819876.5	USD	04-NOV-2025	10229186.37
160408771	457000000	EUR	531603422	USD	02-DEC-2025	3886199
160406700	455000000	EUR	535710630	USD	04-NOV-2025	11119939.87
160411838	823440545519	IDR	49296009.67	USD	04-NOV-2025	-227865.39
160437856	66870000000	JPY	453589338.51	USD	05-NOV-2025	19458566.92
160435398	154000000	PEN	45381543.86	USD	03-DEC-2025	-316260.12
160449657	455000000	EUR	534663675	USD	04-NOV-2025	10072984.87
160409436	823440545518.5	IDR	49065603.42	USD	04-NOV-2025	-458271.64
160437774	66870000000	JPY	453468146.35	USD	05-NOV-2025	19337374.76
160411564	823440545519	IDR	49296009.67	USD	04-NOV-2025	-227865.39
160430027	66870000000	JPY	453345482.21	USD	05-NOV-2025	19214710.62
160450318	532176500	USD	457000000	EUR	04-NOV-2025	-5279916.72
160411083	45421029.35	USD	154000000	PEN	05-NOV-2025	316046.1
160434529	216372777.52	USD	6988840714	THB	04-NOV-2025	-155875.07
160433466	455000000	EUR	536013205	USD	04-NOV-2025	11422514.87
160425649	62834360687	CLP	66496312.62	USD	03-DEC-2025	-181206.94
160415601	214447398.4	USD	6988840714	THB	04-NOV-2025	1769504.05
160441763	530714100	USD	457000000	EUR	04-NOV-2025	-3817516.72
160414338	181720000000	JPY	1234849200.63	USD	05-NOV-2025	55093797.41
160435389	532313600	USD	457000000	EUR	04-NOV-2025	-5417016.72
160414860	911942149	MYR	216600629.13	USD	04-NOV-2025	-1210038.36
160443915	532359300	USD	457000000	EUR	04-NOV-2025	-5462716.72
160431080	929870697	EUR	1093291752.51	USD	04-NOV-2025	21200520.26
160440114	100000000	GBP	134613700	USD	04-NOV-2025	3242420.37
160440658	11500000	AUD	7458714.85	USD	04-NOV-2025	-66135.55
160425399	1892093195	CNY	266950703.32	USD	02-DEC-2025	15064.51
160423925	455000000	EUR	535423297.5	USD	04-NOV-2025	10832607.37
160424578	238246348	THB	7282191.08	USD	04-NOV-2025	-88543.14
160414644	330822651	RON	75451388.96	USD	03-DEC-2025	589420.75
160419770	50234074.1	USD	834940545518.5	IDR	04-NOV-2025	-18558.86
160434361	1709464895	GBP	2301772258.07	USD	04-NOV-2025	56026350.76
160410142	449114173.23	USD	68445000000	JPY	05-NOV-2025	-4758248.88
160428175	834940545519	IDR	50206887.89	USD	02-DEC-2025	22833.8
160404649	6875782738	THB	213242238.49	USD	04-NOV-2025	523061.4
160428640	3250000000	JPY	22100974.39	USD	05-NOV-2025	1001452.82
160423982	6875782737	THB	213670321.29	USD	04-NOV-2025	951144.23
160445169	12185230.66	USD	1783801522	JPY	05-NOV-2025	-604504.91
160414046	823440545518.5	IDR	49393620.03	USD	04-NOV-2025	-130255.03
157673424	510722000	MXN	27157396.58	USD	08-OCT-2025	-706589.4
157912961	-26063800.65	USD	488907000	MXN	17-DEC-2025	413219.83
157916271	-3107381.09	USD	132629239.68	TRY	07-OCT-2025	70663.96
157913490	-575625.6	KWD	1980000	USD	02-JUL-2029	73658.28
157915943	-26232	USD	2313479.02	INR	17-OCT-2025	-214.53
157916557	-3622987943	JPY	24384089	USD	02-OCT-2025	-114595.4
157916921	-9750	USD	855562.5	INR	17-OCT-2025	-128.31
160884891	3126331146	CNY	438660186.06	USD	17-NOV-2025	-763412.64
157909193	-1461020.97	NOK	146412	USD	04-NOV-2025	-20.54
157927341	-6592764.17	CAD	4765230.31	USD	02-OCT-2025	28028.2
157920596	-268004637.7	USD	229397104.94	EUR	02-OCT-2025	1319185.36
160884565	20826298.21	USD	888100000	TRY	03-NOV-2025	242549.58
157672781	24095000	EUR	28302830.33	USD	17-OCT-2025	-16840.37
157673418	180565694.64	EUR	31289200000	JPY	20-OCT-2025	-204788.45
160885522	33094000	EUR	38362343.07	USD	03-DEC-2025	144994.93
160885416	3952000	AUD	2575825.08	USD	17-NOV-2025	-10497.75
160884047	26862471000	HUF	80128477.15	USD	10-NOV-2025	343098.55
157673430	243468000	NOK	24433350.26	USD	08-OCT-2025	35197.42
157673410	8999544000	INR	101449036.19	USD	03-OCT-2025	132135.45
157918901	-14722922.69	GBP	19678630.02	USD	10-OCT-2025	-123179.62
157922154	-1337313.48	USD	7163052.17	BRL	04-NOV-2025	-2806.65
160885520	38297369.62	USD	33094000	EUR	03-NOV-2025	-144195.38
160884911	943690000	CZK	45142631.08	USD	10-NOV-2025	430262.34
160885442	144762846.68	USD	1031913000	CNY	10-NOV-2025	212046.76
160885488	1328109.12	USD	1140000	EUR	14-NOV-2025	-12999.17
160884110	250195000	MYR	59432976.23	USD	07-NOV-2025	-336493.43
160884051	18410402000	HUF	55062851.33	USD	10-NOV-2025	381325.8
157673398	8975856.88	EUR	10644827.71	USD	20-OCT-2025	93114.7
157917130	-5480701.31	USD	102094504	MXN	17-DEC-2025	48281.24
157909114	-13051325.22	PEN	3666102.59	USD	08-JAN-2026	-82991.89
157907390	-11915734.2	AUD	7712081.54	USD	10-OCT-2025	-173519.24
160884903	1038000	CHF	1306910.08	USD	20-NOV-2025	13981.7
160889507	2220000	EUR	2584365.71	USD	18-NOV-2025	22810.03
160885026	13880000	PLN	3816631.22	USD	10-NOV-2025	58459.06
160884069	46841286.26	USD	6908270000	JPY	15-DEC-2025	-1804596.6
160885494	1800000	EUR	1566771.12	GBP	20-NOV-2025	-18800.33
160885502	569615.2	USD	490000	EUR	18-NOV-2025	-4226.78
160884897	103038000	CNY	14479790.36	USD	17-NOV-2025	-2785.75
160885512	157040000	EUR	182714862.2	USD	26-NOV-2025	1435533.67
160885506	10099137.38	USD	8690000	EUR	24-NOV-2025	-68905.18
160884058	483781236380	IDR	29157499.79	USD	10-NOV-2025	60500.26
160884561	530000	SGD	410027.26	USD	24-NOV-2025	2069.21
160885510	33040000	EUR	28832058.64	GBP	26-NOV-2025	-260847.87
160885500	93156000	EUR	108805183.28	USD	20-NOV-2025	1305184.29
160884921	1150117.75	USD	970000	EUR	18-DEC-2025	-28921.91
160889496	2485000	EUR	2950644.27	USD	17-DEC-2025	78477.94
160889491	38905000	BRL	7170767.67	USD	24-NOV-2025	-15361.46
160884546	935000	RON	214416.15	USD	20-NOV-2025	2697.89
160885528	21850000	GBP	25117624.63	EUR	10-NOV-2025	264594.69
160885016	1276495.07	USD	2223859	NZD	20-NOV-2025	-2812.71
160884913	5038379.14	EUR	37620000	DKK	20-NOV-2025	323.98
160884901	3959000	CZK	190087.87	USD	20-NOV-2025	2473.28
157672767	9985000	EUR	11724955.15	USD	10-OCT-2025	-5344.66
157672759	102473083.09	USD	156341000	AUD	07-OCT-2025	988700.64
160885534	750000	GBP	1008499.43	USD	07-NOV-2025	23209.43
160885432	43296426.52	USD	305991000	CNY	23-DEC-2025	-180077.52
160885414	209112933	AUD	138121747.98	USD	10-NOV-2025	1281972.56
160884114	130447000	MXN	7059890.03	USD	14-NOV-2025	49234.34
160885492	665000	EUR	774447.03	USD	17-NOV-2025	7175.52
160884117	53910000	MXN	2921428.69	USD	20-NOV-2025	25877.14
160885438	75345000	CZK	3632033.04	USD	10-NOV-2025	62160.07
160884039	50301000	HUF	150131.27	USD	20-NOV-2025	825.51
157927509	-13033	USD	1160127.71	INR	19-NOV-2025	-12.19
157918634	-517320	USD	158162.83	KWD	21-MAY-2026	2742.05
157921536	-192916440.99	GBP	260660361.48	USD	02-OCT-2025	1207142.48
157910242	-134404140.05	AUD	88790880.05	USD	10-OCT-2025	-155161.71
157909307	-754572	USD	229444.97	KWD	05-MAY-2026	-223.28
157915736	-179421.01	USD	311603	NZD	02-OCT-2025	1230.77
157912453	-45968.42	USD	4057770.34	INR	17-OCT-2025	-334.59
157908518	-24384089	USD	3610405753	JPY	04-NOV-2025	120957.08
157908099	-994633	AUD	638929.66	USD	02-OCT-2025	-19218.94
157672765	37698714.76	USD	206028000	BRL	14-OCT-2025	873954.92
157819115	87762886.81	SEK	9308060.06	USD	02-JAN-2026	-64689.03
157824617	25874318.76	AUD	16907780.58	USD	31-DEC-2025	-226291.77
157672777	107963714.96	USD	91837000	EUR	08-OCT-2025	-88540.62
157923345	-236334774.66	EUR	278427106.18	USD	10-OCT-2025	820567.4
157911268	-252877	USD	77223.58	KWD	02-JUN-2026	1070.25
157916061	-26796376.54	USD	3874927459	JPY	02-OCT-2025	-594074.35
157909513	-110800.57	USD	167885	AUD	04-NOV-2025	343.64
157925806	-4051958.4	KWD	13930000	USD	07-MAY-2029	519313.7
157912412	-556102	USD	169646.49	KWD	10-JUN-2026	1811.69
157923203	-23589	USD	32706384	KRW	22-OCT-2025	-277.07
157920334	-1011506	USD	306830.23	KWD	10-JUN-2027	-1272.2
157673422	35590582000	JPY	244107174.95	USD	20-OCT-2025	2892498.11
157922187	-1299450.5	KWD	4475000	USD	09-MAY-2030	153509.79
157920133	-859554	USD	262060.82	KWD	28-MAY-2026	2190.53
157906998	-152912693.08	PEN	43337686.51	USD	17-DEC-2025	-614829.48
157673428	112740000	MXN	6099626.14	USD	27-OCT-2025	-37805.87
157917082	-1425992	USD	62915194.84	TRY	13-NOV-2025	34494.32
157673416	14837827000	JPY	100875440.15	USD	06-OCT-2025	478048.77
157913714	-58210	USD	973271200	IDR	17-DEC-2025	-3.95
157672775	24844000	EUR	29196917.24	USD	17-OCT-2025	-3078.57
157922323	-5426147	USD	163478957	TWD	20-OCT-2025	-54426.99
157917653	-341367	AUD	222878.51	USD	02-OCT-2025	-3004.02
157908202	-757007.25	USD	231076.46	KWD	15-JUN-2026	2962.69
157915519	-54602	USD	900059368	IDR	15-OCT-2025	-656.23
157672771	31187722.98	USD	26538000	EUR	17-OCT-2025	3288.48
157919957	-503048	USD	153002.05	KWD	04-MAY-2026	-24.81
157926076	-102400000	BRL	17952620.97	USD	02-APR-2026	-458456.31
157924147	-615000000	BRL	108249968.37	USD	02-APR-2026	-2324372.74
157917048	-222987.75	USD	341367	AUD	04-NOV-2025	3006.03
157913863	-22604567	PEN	6212776.77	USD	03-DEC-2025	-287015.19
157912692	-1270599	USD	23970000	MXN	17-DEC-2025	27509.19
157915424	-259700.28	USD	79431.93	KWD	17-JUN-2026	1541.7
157913679	-252706323.46	USD	187905440.99	GBP	02-OCT-2025	7604.31
157917864	-229167000	BRL	32801194.59	USD	02-OCT-2025	-10257098.42
157673406	102619717.67	USD	8999544000	INR	03-OCT-2025	-1302816.93
157673404	11381618.47	GBP	15546437.21	USD	20-OCT-2025	237457.74
157924896	-815151	USD	248990.56	KWD	13-JUL-2026	3934.62
157927596	-228169986.08	MXN	12098090.46	USD	20-OCT-2025	-336076.55
157673400	67173000	EUR	79202495.34	USD	24-OCT-2025	215400.27
157910964	-40832.84	USD	56608199	KRW	22-OCT-2025	-484.56
157916400	-405344404.42	BRL	68581881.47	USD	02-OCT-2025	-7578465.08
157924106	-71485993.26	USD	60814146	EUR	10-OCT-2025	-51712.78
157925329	-4088481.55	USD	22253605.08	BRL	05-JAN-2026	-1766.68
157926607	-153000000	BRL	25816249.05	USD	02-APR-2026	-1692489.47
157918528	-161360585.46	PEN	45601408.92	USD	18-MAR-2026	-653887.93
157910104	-58240	USD	979844320	IDR	17-DEC-2025	359.16
157917257	-7427266.45	USD	137754000	MXN	17-DEC-2025	32875.21
157919027	-93301000	ZAR	5371127.73	USD	20-NOV-2025	-12305.66
157923036	-53489796.33	USD	2338948324.12	TRY	18-NOV-2025	598375.21
157923781	-19824366	USD	2844771209	JPY	02-OCT-2025	-587991.73
157673412	101289184.02	USD	8999544000	INR	30-OCT-2025	-176392.6
157917598	-33338282.04	USD	1423778011.08	TRY	09-OCT-2025	727263.95
157910939	-4595000	AUD	2974925.24	USD	02-OCT-2025	-65586.02
157921319	-1853632.92	USD	1359000	GBP	02-OCT-2025	-25914.54
157918233	-50867903.99	USD	274854545.63	BRL	04-NOV-2025	338657.2
157919611	-28411842	USD	4226920652	JPY	04-NOV-2025	277699.41
157919337	-438833698.94	ZAR	25080688	USD	20-NOV-2025	-239855.03
157923803	-162415432	TWD	5426147	USD	15-DEC-2025	64202.89
157911762	-229397104.94	EUR	268543262.1	USD	04-NOV-2025	-1347433.07
157909357	-438360640	IDR	25986	USD	15-OCT-2025	-287.49
157912600	-1030641.04	USD	883000	EUR	02-OCT-2025	6045.7
157907593	-4948172.6	USD	3652000	GBP	02-OCT-2025	-36599.74
157922735	-276336	KWD	950000	USD	03-MAY-2029	35458.6
157907581	-917000	AUD	560582.82	USD	02-OCT-2025	-46196.03
157922434	-16277.48	USD	483604	TWD	20-OCT-2025	-386.84
157924131	-107325000	PEN	30000000	USD	22-OCT-2025	-894342.64
157825850	34642.77	USD	25990.06	GBP	31-DEC-2025	301.69
157825278	493904568.86	EUR	578483490.28	USD	31-DEC-2025	-4223408.49
157819850	62526897.33	USD	87065834.81	CAD	01-OCT-2025	37180.43
157825583	173110851.36	NOK	17074600.84	USD	28-NOV-2025	-275905.8
157819888	86197573.35	CAD	62071976.5	USD	31-DEC-2025	-116374.37
157824393	758868438	JPY	5190806.77	USD	28-NOV-2025	28246.51
157825587	173110851.36	NOK	17212303.72	USD	31-DEC-2025	-131311.56
157819858	88278030.28	CAD	64596928.98	USD	01-OCT-2025	1161787.48
157824615	525598.08	USD	796116.01	AUD	31-DEC-2025	1592.97
157824609	26405647.45	AUD	17149779.04	USD	28-NOV-2025	-336242.83
157824379	3890978	USD	568389925	JPY	31-OCT-2025	-35321.5
157824599	26313234.2	AUD	17202031.4	USD	31-OCT-2025	-216226.72
157819113	1224969.09	USD	11465090.47	SEK	02-JAN-2026	-540.17
157819874	93341637.43	CAD	67737906.21	USD	28-NOV-2025	479534.86
157825262	542972843.64	EUR	634917374.41	USD	31-OCT-2025	-3705784.89
157825848	107102793	GBP	144720055.15	USD	28-NOV-2025	654864.26
157819870	5819938.27	USD	8071141.88	CAD	28-NOV-2025	-4185.81
157825844	86176263.56	GBP	115635071.7	USD	31-OCT-2025	-269236.78
157927384	-504066423.29	ZAR	28836558	USD	20-NOV-2025	-247889.24
157927183	-519174	USD	158519.4	KWD	07-JUL-2026	2266.25
157927718	-20878517	USD	3116356677	JPY	04-NOV-2025	273250.75
157914968	-311603	NZD	179646.92	USD	04-NOV-2025	-1248.48
157919842	-187905440.99	GBP	252751214.07	USD	04-NOV-2025	-6905.15
157908365	-122792.57	USD	1223714.72	NOK	02-OCT-2025	-170.34
157911870	-1950772.84	KWD	6718000	USD	13-MAY-2030	230064.97
157918151	-12280332.45	USD	533823595.54	TRY	18-NOV-2025	64336.27
157824385	1144617517	JPY	7807144.29	USD	31-OCT-2025	42664.7
157911127	-251524	USD	76843.1	KWD	18-MAY-2026	1141.31
157916608	-4966662.84	USD	212055754.64	TRY	09-OCT-2025	107017.89
157918828	-93815.74	USD	1533411463	IDR	15-OCT-2025	-1909.51
157925738	-1330162.95	NOK	132359	USD	02-OCT-2025	-929.87
157912123	-9909000	EUR	11761048.99	USD	02-OCT-2025	127380.98
157912498	-1421679035	TWD	47700221.44	USD	20-OCT-2025	985574.76
157672761	84329761.51	AUD	55614086.28	USD	07-OCT-2025	-192820.08
157912576	-2315521.57	USD	43547000	MXN	17-DEC-2025	42789.54
157918202	-116757584.07	USD	634460298.42	BRL	02-OCT-2025	2451453.17
157825789	2915806.62	USD	2170372.81	GBP	31-OCT-2025	3275.15
157672769	383421000	EUR	450201435.57	USD	08-OCT-2025	-179208.61
157921606	-402965.19	NZD	236592.95	USD	02-OCT-2025	2973.96
157915998	-220371104.94	EUR	257722400.6	USD	02-OCT-2025	-1004441.18
157917635	-12267703.75	GBP	16453375.32	USD	10-OCT-2025	-46251.79
157917173	-15501	USD	1371140.96	INR	17-OCT-2025	-81.1
157920498	-65951042.08	PEN	18442431.21	USD	17-DEC-2025	-514230.75
157912940	-259700.27	USD	79528.01	KWD	30-JUN-2026	1886.1
157819876	1595278.78	USD	2210483.69	CAD	31-DEC-2025	-496.82
157819860	5243788.26	USD	7199602.17	CAD	31-OCT-2025	-62930.66
157825579	183554648.9	NOK	18050270.51	USD	31-OCT-2025	-344963.65
157825846	30838862.73	USD	23096902.26	GBP	28-NOV-2025	229044.46
157819868	88818834.07	CAD	65001875.18	USD	31-OCT-2025	1087547.57
157825266	499302426.01	EUR	585381800.85	USD	28-NOV-2025	-2862704.34
157824597	410138.02	USD	631427.22	AUD	31-OCT-2025	7840.33
157819117	834111.02	USD	7956725.06	SEK	31-OCT-2025	12714.06
157819129	16893.23	USD	155163.99	SEK	28-NOV-2025	-349.96
157825581	13125000	NOK	1172607.88	USD	18-NOV-2025	-142829.14
157825276	2940574.98	USD	2511112.05	EUR	31-DEC-2025	22026.31
157819137	87857641.95	SEK	9226266.5	USD	28-NOV-2025	-140935.67
157824607	473755.09	USD	723840.47	AUD	28-NOV-2025	5577.61
157819127	95659203.02	SEK	10038342.84	USD	31-OCT-2025	-142555.87
157825852	84471042.49	GBP	112583895.71	USD	31-DEC-2025	-990106.24
157825260	134007176.47	USD	114607189.26	EUR	31-OCT-2025	789261.59
157825264	48493861.49	USD	41433028.26	EUR	28-NOV-2025	319743.13
157824377	576227592	JPY	3882519.27	USD	05-JAN-2026	-49934.4
157824387	1249729.51	USD	182640845	JPY	28-NOV-2025	-7229.07
157825577	1029669.99	USD	10443797.52	NOK	31-OCT-2025	16972.53
157669908	7380000	EUR	8673323.6	USD	09-OCT-2025	3928.55
157664623	66686992	EUR	78838762.37	USD	27-OCT-2025	407669.5
157667672	277681000	CAD	200880258.64	USD	16-OCT-2025	1189132.98
157666937	48786579.88	USD	68676868500	KRW	30-OCT-2025	186122.01
157669454	153882040.43	USD	146359363000	CLP	27-OCT-2025	-1629649.11
157666954	197893008.28	USD	11315918000	PHP	14-OCT-2025	-4004502.17
157669939	906875000	ZAR	51646126.86	USD	08-OCT-2025	-836554.74
157664627	20190866000	JPY	137268246.55	USD	06-OCT-2025	650514.31
157666944	110000000	MXN	5082543.98	EUR	27-OCT-2025	-10649.93
157669918	141999039	GBP	163800000	EUR	16-OCT-2025	1513988.82
157666287	248236843.72	USD	376411000	AUD	07-OCT-2025	860664.13
157666293	69636035	AUD	45968557.24	USD	07-OCT-2025	-114481.71
157667679	2170666000	CNY	305973677.42	USD	22-OCT-2025	949256.61
157666310	142601062.16	USD	759000000	BRL	27-OCT-2025	-990472.04
157669942	26289889.61	USD	453437500	ZAR	08-OCT-2025	-48548.81
158210395	13083198036	JPY	88197076.84	USD	17-DEC-2025	-990054.62
158210374	119572945.62	CHF	151588419.9	USD	17-DEC-2025	-32311.67
158210409	6533432227	JPY	44001107.83	USD	17-DEC-2025	-536785.53
158210349	119572945.61	CHF	151964478.03	USD	17-DEC-2025	343746.47
158210360	183282889.69	USD	135116842.89	GBP	17-DEC-2025	-1547750.3
158496312		CNY		USD	16-JAN-2026	
158501047	-730843900	BRL	132120416.15	USD	17-DEC-2025	-2700889.46
158500229	-43914612.5	TRY	935000	USD	24-OCT-2025	-99923.01
158503470	-6124000	AUD	4084276.26	USD	17-DEC-2025	28307.47
158504709	-11685052.07	USD	9933000	EUR	17-DEC-2025	29233.08
157666297	379123000	BRL	69015402.38	USD	09-OCT-2025	-2058299.61
157666928	6120737208	JPY	41980652.87	USD	20-OCT-2025	497441.17
157666931	8082861000	JPY	54907551.23	USD	27-OCT-2025	80567.54
157664609	17900000	EUR	21181714.4	USD	17-OCT-2025	143237.31
158210381	8250677.54	SGD	6471211	USD	17-DEC-2025	37602.24
158217959	12726318.11	EUR	15028092.91	USD	17-DEC-2025	19944.27
158210392	13215351553	JPY	89081733.4	USD	17-DEC-2025	-1006278.19
158501344	-544382000	ZAR	30948907.6	USD	17-DEC-2025	-397538.98
157666950	1134981000	PLN	312759219.05	USD	08-OCT-2025	527769.24
157666895	177096000	EUR	208615634.62	USD	23-OCT-2025	386464.77
157664606	36048000	EUR	42343242.48	USD	17-OCT-2025	-25194.52
157666924	49946244.41	EUR	8654900000	JPY	20-OCT-2025	-56646.5
157669451	191915254.4	USD	3961246000	CZK	27-OCT-2025	-740836.11
157666898	327798678.96	USD	242211000	GBP	10-OCT-2025	-2028887.08
157669458	148568522.08	USD	581088632000	COP	30-OCT-2025	-956716.97
157666290	118569465	AUD	78297939.06	USD	07-OCT-2025	-167775.91
157666921	2496163.71	USD	369842000	JPY	08-OCT-2025	6865.93
157669448	342834000	CNY	48313228.07	USD	27-OCT-2025	119953.16
158210378	216125299.91	USD	297672617.45	CAD	17-DEC-2025	-1443432.64
158217966	30059776.69	AUD	19851326.23	USD	17-DEC-2025	-57402.15
158210399	13479658583	JPY	90870049.39	USD	17-DEC-2025	-1019722.42
158210352	157023934.44	NOK	15732711.32	USD	17-DEC-2025	-5231.36
158210406	6599426492	JPY	44442645.43	USD	17-DEC-2025	-545125.64
158210402	13083198036	JPY	88198441.38	USD	17-DEC-2025	-988690.08
158210345	88273703.17	USD	133668036.81	AUD	17-DEC-2025	255992.51
157667675	277681000	CAD	202238084.67	USD	16-OCT-2025	2546959.01
157666905	92040180	GBP	124458019.96	USD	10-OCT-2025	665499.05
158503930	-26161200	GBP	35413053.44	USD	17-DEC-2025	225569.5
158496707	-83374301.6	PEN	23932000	USD	17-DEC-2025	-32430.3
157664639	5553376000	JPY	38089259.87	USD	20-OCT-2025	451330.9
157664635	2867617.27	USD	420000000	JPY	06-OCT-2025	-25765.54
157666901	55283160	GBP	74761905.01	USD	27-OCT-2025	399613.32
157666960	313302000	PLN	86137646.15	USD	27-OCT-2025	-27342.24
157669928	6724818500	THB	212424180.68	USD	16-OCT-2025	4973385.74
158210342	346681095.35	USD	50445531516	JPY	17-DEC-2025	-2797876.69
158210367	260485742.17	USD	221190948.91	EUR	17-DEC-2025	379798.07
158210385	260443937.07	USD	221190948.9	EUR	17-DEC-2025	421603.15
158210388	693877219.31	SEK	74379915.94	USD	17-DEC-2025	313469.94
158210364	32372112078	KRW	23436314.2	USD	17-DEC-2025	297510.39
157669922	102229439.94	USD	953247000	SEK	08-OCT-2025	-920072.53
157666911	17457840	GBP	23489087.27	USD	27-OCT-2025	6258.31
157666908	29065320	GBP	39102679.48	USD	10-OCT-2025	10304.45
157666941	612003800	MXN	32543007.55	USD	08-OCT-2025	-846713.87
157666306	35753901.33	USD	189561500	BRL	09-OCT-2025	-217050.34
158217963	1017720.03	GBP	1380513.81	USD	17-DEC-2025	11651.81
158217956	1573705.05	USD	2358652.97	AUD	17-DEC-2025	-11558.34
157666918	48049437.82	USD	4273517000	INR	27-OCT-2025	-25929.62
157666303	124632498.51	USD	661355000	BRL	14-OCT-2025	-813270.26
157666947	2378864000	MXN	128704816.83	USD	27-OCT-2025	-797720.53
157664601	286265000	EUR	336421490.65	USD	17-OCT-2025	-35472.78
157666957	5657959000	PHP	98591325.71	USD	14-OCT-2025	1647072.65
157666964	5945000	SGD	4619161.94	USD	08-OCT-2025	7346.58
157664593	69468000	EUR	81642065.54	USD	09-OCT-2025	36979.44
157664597	99054000	EUR	116280877.36	USD	09-OCT-2025	-79320.12
157666914	287535384.44	USD	25373560000	INR	14-OCT-2025	-2165137
157666934	7537791000	JPY	50513431.2	USD	22-OCT-2025	-585967.67
157664614	27409000	EUR	32505429.46	USD	20-OCT-2025	284338.39
157669911	6064000	EUR	7120693.84	USD	10-OCT-2025	-3245.88
157664631	497772.33	USD	72866000	JPY	06-OCT-2025	-4738.12
157666967	1906738000	SEK	203509120.22	USD	08-OCT-2025	864453.52
157667669	77678565.86	USD	74789700000	CLP	14-OCT-2025	117442.71
157664618	5537000	EUR	6582335.77	USD	17-OCT-2025	74511.88
159793649	1193000	EUR	1392724.78	USD	15-OCT-2025	-9351.85
158504543		CNY		USD	16-JAN-2026	
158496034	-17428000	GBP	23729276.39	USD	17-DEC-2025	288170.09
158501014	-1478083.17	USD	82817000	EGP	22-DEC-2025	186375.09
158501302	-7518000	GBP	10126641.5	USD	17-DEC-2025	14738.98
158502466	-82817000	EGP	1475975.76	USD	22-DEC-2025	-188482.5
158504080	-205354437.84	EUR	241581274.02	USD	17-DEC-2025	-599380.44
158496293	-935000	USD	43487691.5	TRY	24-OCT-2025	89861.88
158504482		JPY		USD	20-NOV-2025	
158505756	-10696551000	JPY	73261799.91	USD	17-DEC-2025	348834.5
158496215	-147686796000	COP	37290407.91	USD	17-DEC-2025	14030.19
158499911	-1043000	AUD	685246.52	USD	17-DEC-2025	-5539.8
157669936	20135499.48	USD	640772000	THB	16-OCT-2025	-368622.39
157666300	1326267000	BRL	242678477.32	USD	14-OCT-2025	-5625922.58
157669925	6742738500	THB	212939791.57	USD	16-OCT-2025	4936190.89
158210371	74795312.84	HKD	9629140.64	USD	17-DEC-2025	2131.4
158506448	-1437505	EUR	1700239.37	USD	17-DEC-2025	4946.56
158499635	-364670000	JPY	2498164.41	USD	17-DEC-2025	12393.89
158506116	-83143500	USD	588073975.5	CNY	17-DEC-2025	-192040.63
158210356	190400339.67	DKK	30177757.24	USD	17-DEC-2025	72339.5
158504868	-37480685.9	USD	704153394	MXN	17-DEC-2025	651267.99
158506892	-50469248	EUR	59653076.5	USD	17-DEC-2025	133176.96
