HOLDING_ID	RATE_RESET_TENOR_ID	RECEIPT_OR_PAYMENT	RESET_DATE	RESET_DATE_UNIT	RATE_TENOR	RATE_TENOR_UNIT
158236175	1481308	PMNT	Month	1	Day	335
159174811	1489614	REC	Day	1	Month	0
159187215	1491476	REC	Day	1	Month	0
159166340	1488190	REC	Day	1	Month	0
159184176	1491146	REC	Day	1	Month	12
159166614	1488232	REC	Day	1	Month	0
159186661	1491389	REC	Day	1	Month	0
159170965	1488924	REC	Month	6	Month	6
159174123	1489508	REC	Day	7	Month	0
159177475	1490144	REC	Day	1	Month	0
159296471	1494559	REC	Day	1	Day	1
159375024	1498764	REC	Day	1	Day	1
159375667	1498787	REC	Day	1	Day	1
159376316	1498817	REC	Day	1	Day	1
159369434	1498575	REC	Day	1	Day	1
159369097	1498544	PMNT	Day	1	Day	1
159372591	1498696	PMNT	Day	1	Day	1
159423568	1501734	REC	Day	1	Day	1
159429017	1501995	REC	Day	1	Day	1
159436671	1502298	REC	Day	1	Day	1
159435356	1502236	REC	Day	1	Day	1
159446349	1502700	PMNT	Day	1	Day	1
159434459	1502179	PMNT	Month	6	Month	6
159442338	1502466	PMNT	Day	1	Day	1
159435991	1502282	PMNT	Day	1	Day	1
161056961	1522104	REC	Month	1	Day	1
161052641	1521057	REC	Month	1	Day	1
161064065	1523618	REC	Month	1	Day	1
161044731	1519068	REC	Month	1	Day	1
161042404	1518718	REC	Month	1	Day	1
161050445	1520422	REC	Month	1	Day	1
161056499	1522047	REC	Month	1	Day	1
161044168	1518960	PMNT	Month	1	Day	1
161053603	1521321	PMNT	Month	1	Day	1
161064545	1523692	PMNT	Month	1	Day	1
161067012	1524411	PMNT	Month	1	Day	1
161065653	1523988	PMNT	Month	1	Day	1
161064771	1523740	PMNT	Month	1	Day	1
161065752	1524021	PMNT	Month	1	Day	1
161062053	1523066	PMNT	Month	1	Day	1
161045822	1519424	PMNT	Month	1	Day	1
161058903	1522397	PMNT	Month	1	Day	1
161055684	1521787	PMNT	Month	1	Day	1
161067248	1524482	PMNT	Month	1	Day	1
161042629	1518793	PMNT	Month	1	Day	1
161057944	1522220	PMNT	Month	1	Day	1
161063638	1523545	PMNT	Month	1	Day	1
161056224	1521960	PMNT	Month	1	Day	1
161059047	1522414	PMNT	Month	1	Day	1
161050157	1520326	PMNT	Month	1	Day	1
161064599	1523702	PMNT	Month	1	Day	1
161046690	1519651	PMNT	Month	1	Day	1
161059244	1522437	PMNT	Month	1	Day	1
161048388	1519999	PMNT	Month	1	Day	1
161046005	1519485	PMNT	Month	1	Day	1
161055826	1521834	REC	Month	1	Day	1
161047428	1519829	REC	Month	1	Day	1
161053275	1521229	REC	Month	1	Day	1
161056119	1521925	REC	Month	1	Day	1
161067979	1524621	REC	Month	1	Day	1
161064268	1523644	REC	Month	1	Day	1
161062298	1523147	REC	Month	1	Day	1
161045384	1519278	REC	Month	1	Day	1
161054556	1521493	REC	Month	1	Day	1
161057504	1522170	REC	Month	1	Day	1
161067356	1524518	REC	Month	1	Day	1
161068210	1524652	REC	Month	1	Day	1
161066154	1524155	REC	Month	1	Day	1
161054746	1521529	REC	Month	1	Day	1
161058033	1522238	REC	Month	1	Day	1
161047238	1519773	PMNT	Month	1	Day	1
161064402	1523665	PMNT	Month	1	Day	1
161067926	1524614	PMNT	Month	1	Day	1
161055565	1521753	PMNT	Month	1	Day	1
161065740	1524017	PMNT	Month	1	Day	1
161061967	1523043	PMNT	Month	1	Day	1
161060520	1522618	PMNT	Month	1	Day	1
161047223	1519768	PMNT	Month	1	Day	1
161065656	1523989	PMNT	Month	1	Day	1
161049850	1520259	PMNT	Month	1	Day	1
161064954	1523774	PMNT	Month	1	Day	1
161063147	1523430	PMNT	Month	1	Day	1
161051658	1520799	PMNT	Month	1	Day	1
161063006	1523383	PMNT	Month	1	Day	1
161064572	1523697	REC	Month	1	Day	1
161061128	1522778	REC	Month	1	Day	1
161066520	1524277	REC	Month	1	Day	1
161053311	1521241	REC	Month	1	Day	1
161044001	1518943	REC	Month	1	Day	1
161046095	1519515	REC	Month	1	Day	1
161063804	1523576	REC	Month	1	Day	1
161064492	1523682	REC	Month	1	Day	1
161066578	1524294	REC	Month	1	Day	1
161066890	1524394	REC	Month	1	Day	1
161062469	1523204	REC	Month	1	Day	1
161066448	1524253	REC	Month	1	Day	1
161047646	1519884	REC	Month	1	Day	1
161065623	1523978	REC	Month	1	Day	1
161046386	1519604	REC	Month	1	Day	1
161067051	1524424	REC	Month	1	Day	1
161060241	1522570	REC	Month	1	Day	1
161057314	1522147	REC	Month	1	Day	1
161061670	1522944	REC	Month	1	Day	1
161067335	1524511	REC	Month	1	Day	1
161047023	1519706	REC	Month	1	Day	1
156408491	1456945	REC	Day	1	Day	1
156400494	1456888	PMNT	Month	12	Month	12
156372941	1456630	REC	Month	12	Month	12
159387349	1499618	REC	Day	1	Day	1
159381611	1499161	REC	Day	1	Day	1
159382682	1499249	REC	Month	6	Month	6
159388109	1499674	REC	Day	1	Day	1
159387145	1499610	PMNT	Day	1	Day	1
159382465	1499232	PMNT	Day	1	Day	1
159387907	1499658	PMNT	Month	3	Month	3
159388893	1499754	PMNT	Day	1	Day	1
159390841	1499886	PMNT	Day	1	Day	1
159387882	1499654	PMNT	Day	1	Day	1
159390211	1499840	PMNT	Month	6	Month	6
159388857	1499753	PMNT	Month	6	Month	6
159793729	1507015	PMNT	Day	1	Year	1
161066352	1524221	REC	Month	1	Day	1
161042689	1518813	REC	Month	1	Day	1
161044725	1519066	REC	Month	1	Day	1
161045948	1519466	REC	Month	1	Day	1
161056065	1521907	REC	Month	1	Day	1
161049435	1520191	REC	Month	1	Day	1
161065423	1523918	REC	Month	1	Day	1
161056740	1522074	REC	Month	1	Day	1
161051530	1520760	REC	Month	1	Day	1
161059006	1522409	REC	Month	1	Day	1
161048467	1520009	REC	Month	1	Day	1
161045468	1519306	REC	Month	1	Day	1
161054286	1521442	REC	Month	1	Day	1
161041952	1518599	REC	Month	1	Day	1
161045744	1519398	REC	Month	1	Day	1
161045573	1519341	REC	Month	1	Day	1
161061116	1522774	PMNT	Month	1	Day	1
161066970	1524405	PMNT	Month	1	Day	1
161066052	1524121	PMNT	Month	1	Day	1
161042021	1518622	PMNT	Month	1	Day	1
161041850	1518565	PMNT	Month	1	Day	1
161061020	1522742	PMNT	Month	1	Day	1
161053927	1521376	PMNT	Month	1	Day	1
161055045	1521611	PMNT	Month	1	Day	1
161048516	1520015	PMNT	Month	1	Day	1
161052784	1521074	PMNT	Month	1	Day	1
161062592	1523245	PMNT	Month	1	Day	1
161059964	1522521	PMNT	Month	1	Day	1
161064868	1523758	PMNT	Month	1	Day	1
161067911	1524612	PMNT	Month	1	Day	1
161049354	1520183	PMNT	Month	1	Day	1
161050532	1520451	PMNT	Month	1	Day	1
161063523	1523530	PMNT	Month	1	Day	1
161042272	1518674	PMNT	Month	1	Day	1
161062499	1523214	PMNT	Month	1	Day	1
161046215	1519555	PMNT	Month	1	Day	1
161068442	1524683	PMNT	Month	1	Day	1
161063701	1523557	PMNT	Month	1	Day	1
161048839	1520079	PMNT	Month	1	Day	1
161050853	1520558	REC	Month	1	Day	1
161066337	1524216	REC	Month	1	Day	1
161055400	1521698	REC	Month	1	Day	1
161050280	1520367	REC	Month	1	Day	1
161066145	1524152	REC	Month	1	Day	1
161058921	1522399	REC	Month	1	Day	1
161051769	1520833	REC	Month	1	Day	1
161067236	1524478	REC	Month	1	Day	1
161042154	1518640	REC	Month	1	Day	1
161065093	1523808	REC	Month	1	Day	1
161050604	1520475	REC	Month	1	Day	1
161046290	1519580	REC	Month	1	Day	1
161059630	1522481	REC	Month	1	Day	1
161065054	1523795	REC	Month	1	Day	1
161056671	1522065	REC	Month	1	Day	1
161058168	1522265	REC	Month	1	Day	1
161062898	1523347	REC	Month	1	Day	1
161055897	1521851	REC	Month	1	Day	1
161056467	1522041	REC	Month	1	Day	1
161053064	1521165	PMNT	Month	1	Day	1
161055300	1521668	PMNT	Month	1	Day	1
161061718	1522960	PMNT	Month	1	Day	1
161047383	1519814	PMNT	Month	1	Day	1
161053663	1521332	PMNT	Month	1	Day	1
161054037	1521395	PMNT	Month	1	Day	1
161055436	1521710	PMNT	Month	1	Day	1
161053257	1521223	PMNT	Month	1	Day	1
161067389	1524529	REC	Month	1	Day	1
161044641	1519038	REC	Month	1	Day	1
161056107	1521921	REC	Month	1	Day	1
161058077	1522245	REC	Month	1	Day	1
161050325	1520382	REC	Month	1	Day	1
161066037	1524116	REC	Month	1	Day	1
161045300	1519250	REC	Month	1	Day	1
161066010	1524107	REC	Month	1	Day	1
161067159	1524460	REC	Month	1	Day	1
161057837	1522203	REC	Month	1	Day	1
161051778	1520836	REC	Month	1	Day	1
161050709	1520510	REC	Month	1	Day	1
161063336	1523493	REC	Month	1	Day	1
161056719	1522071	REC	Month	1	Day	1
161063798	1523575	REC	Month	1	Day	1
161066605	1524299	REC	Month	1	Day	1
161052175	1520941	REC	Month	1	Day	1
161057266	1522140	REC	Month	1	Day	1
161058659	1522366	REC	Month	1	Day	1
161058443	1522319	REC	Month	1	Day	1
161042473	1518741	REC	Month	1	Day	1
156419163	1456996	REC	Day	1	Day	1
156409902	1456950	PMNT	Day	1	Day	1
156404524	1456920	PMNT	Month	6	Month	6
156350098	1456526	PMNT	Month	12	Month	12
156394540	1456816	PMNT	Day	1	Day	1
156389243	1456759	PMNT	Day	1	Day	1
157908384	1473966	REC	Day	1	Day	2568
157670360	1470835	REC	Day	1	Year	1
159268881	1493488	PMNT	Day	1	Day	1
159269535	1493503	PMNT	Month	3	Month	3
158243285	1481321	PMNT	Day	3618	Day	3618
158243298	1481323	PMNT	Day	3618	Day	3618
158506723	1481891	REC	Day	0	Day	0
159179201	1490453	PMNT	Day	1	Month	6
159177050	1490058	PMNT	Day	1	Month	0
159189517	1491858	PMNT	Day	1	Month	0
158363942	1481675	PMNT	Month	12	Month	12
157825358	1473871	PMNT	Month	1	Month	1
157825452	1473873	PMNT	Month	1	Month	1
159175948	1489821	REC	Day	1	Month	12
159172143	1489144	REC	Month	6	Month	6
159163938	1487885	REC	Day	1	Month	0
159165661	1488085	REC	Day	1	Month	0
159175339	1489689	REC	Month	3	Month	3
159183466	1491090	REC	Day	1	Month	0
159178848	1490390	REC	Day	1	Month	12
159183355	1491079	REC	Month	1	Month	0
159184522	1491163	REC	Day	1	Month	0
158234263	1481289	PMNT	Month	1	Day	335
158234301	1481292	PMNT	Month	1	Day	335
159300881	1494802	REC	Day	1	Day	1
159288835	1494204	REC	Day	1	Day	1
159300831	1494800	REC	Month	6	Month	6
159297487	1494631	REC	Day	1	Day	1
159183262	1491072	PMNT	Day	1	Month	0
159176095	1489855	PMNT	Day	1	Month	1
159167230	1488350	PMNT	Day	1	Month	0
159175838	1489795	PMNT	Day	1	Month	0
159184217	1491150	PMNT	Day	1	Month	0
159173897	1489459	PMNT	Month	6	Month	6
159160424	1487530	PMNT	Day	1	Month	0
159179649	1490529	PMNT	Day	7	Month	3
157661707	1470603	REC	Day	1	Year	1
158249334	1481360	PMNT	Month	1	Day	335
158373117	1481687	PMNT	Month	1	Day	122
157670444	1470863	REC	Day	1	Year	1
159277011	1493867	REC	Day	1	Day	1
159276419	1493844	REC	Day	1	Day	1
159272505	1493642	PMNT	Month	6	Month	6
158499002	1481854	REC	Day	0	Day	0
158503351	1481867	REC	Day	0	Day	0
159164536	1487952	PMNT	Day	1	Month	0
159188856	1491761	PMNT	Day	1	Month	0
159177966	1490236	REC	Month	1	Month	0
159175795	1489784	REC	Day	1	Month	0
159183317	1491077	REC	Day	1	Month	0
159174967	1489634	REC	Day	1	Month	0
159165401	1488052	REC	Day	1	Month	0
159163636	1487845	REC	Day	1	Month	0
159167263	1488359	REC	Day	1	Month	0
159172015	1489123	REC	Day	1	Month	6
159177728	1490196	REC	Day	1	Month	12
159285296	1494059	REC	Day	1	Day	1
159285822	1494073	PMNT	Day	1	Day	1
159176250	1489887	PMNT	Day	1	Month	0
159169134	1488601	PMNT	Day	1	Month	0
159188723	1491747	PMNT	Day	1	Month	0
159188651	1491733	PMNT	Day	1	Month	0
159182560	1491002	PMNT	Day	1	Month	0
159182846	1491031	PMNT	Month	6	Month	6
159171196	1488963	PMNT	Month	6	Month	6
159371626	1498670	PMNT	Day	1	Day	1
159437540	1502316	REC	Day	1	Day	1
159437635	1502320	REC	Day	30	Day	28
159430400	1502032	REC	Day	1	Day	1
159444260	1502586	REC	Day	1	Day	1
159442237	1502462	REC	Day	1	Day	1
159441006	1502425	PMNT	Day	1	Day	1
159439846	1502380	PMNT	Month	6	Month	6
159429591	1502011	PMNT	Day	1	Day	1
159423265	1501723	PMNT	Day	1	Day	1
159432756	1502102	PMNT	Day	1	Day	1
159342463	1497069	REC	Day	1	Day	1
159344067	1497104	PMNT	Month	6	Month	6
159344588	1497122	PMNT	Month	6	Month	6
160884823	1516600	PMNT	Day	1	Year	1
159388127	1499677	REC	Day	1	Day	1
159385128	1499428	REC	Month	6	Month	6
159383660	1499320	PMNT	Day	1	Day	1
160433052	1513340	PMNT	Month	1	Day	173
159794390	1507030	REC	Day	1	Year	1
159794611	1507039	REC	Day	1	Year	1
161061438	1522874	REC	Month	1	Day	1
161065902	1524071	REC	Month	1	Day	1
161042737	1518829	REC	Month	1	Day	1
161042045	1518626	REC	Month	1	Day	1
161058764	1522380	REC	Month	1	Day	1
161045444	1519298	REC	Month	1	Day	1
161050430	1520417	REC	Month	1	Day	1
161067442	1524541	REC	Month	1	Day	1
161061958	1523040	PMNT	Month	1	Day	1
161063497	1523526	PMNT	Month	1	Day	1
161055607	1521767	PMNT	Month	1	Day	1
161049094	1520143	PMNT	Month	1	Day	1
161044307	1518980	PMNT	Month	1	Day	1
161062442	1523195	PMNT	Month	1	Day	1
161049759	1520244	PMNT	Month	1	Day	1
161055472	1521722	PMNT	Month	1	Day	1
161057351	1522152	PMNT	Month	1	Day	1
161067374	1524524	PMNT	Month	1	Day	1
161046835	1519675	PMNT	Month	1	Day	1
161066638	1524310	REC	Month	1	Day	1
161053040	1521157	REC	Month	1	Day	1
161050652	1520491	REC	Month	1	Day	1
161051787	1520839	REC	Month	1	Day	1
161043292	1518860	REC	Month	1	Day	1
161059512	1522467	REC	Month	1	Day	1
161054237	1521433	REC	Month	1	Day	1
161044677	1519050	REC	Month	1	Day	1
161064990	1523780	REC	Month	1	Day	1
161051539	1520763	REC	Month	1	Day	1
161061520	1522894	REC	Month	1	Day	1
161044800	1519091	REC	Month	1	Day	1
161056389	1522015	REC	Month	1	Day	1
161053188	1521200	REC	Month	1	Day	1
161060403	1522600	REC	Month	1	Day	1
161050517	1520446	REC	Month	1	Day	1
161046641	1519643	REC	Month	1	Day	1
161058698	1522372	REC	Month	1	Day	1
161063841	1523583	REC	Month	1	Day	1
161067117	1524446	REC	Month	1	Day	1
161057072	1522119	REC	Month	1	Day	1
161045183	1519211	REC	Month	1	Day	1
161066340	1524217	REC	Month	1	Day	1
161056143	1521933	REC	Month	1	Day	1
161052612	1521054	REC	Month	1	Day	1
161043963	1518939	REC	Month	1	Day	1
161055033	1521607	PMNT	Month	1	Day	1
161065589	1523971	PMNT	Month	1	Day	1
161057983	1522227	PMNT	Month	1	Day	1
161061014	1522740	PMNT	Month	1	Day	1
161056164	1521940	PMNT	Month	1	Day	1
161062313	1523152	PMNT	Month	1	Day	1
159369243	1498557	REC	Day	1	Day	1
159370884	1498647	REC	Day	1	Day	1
159367429	1498418	PMNT	Day	1	Day	1
159372372	1498686	PMNT	Day	1	Day	1
159438721	1502334	REC	Day	1	Day	1
159430577	1502036	REC	Day	1	Day	1
159440508	1502405	REC	Day	1	Day	1
159427149	1501946	REC	Day	1	Day	1
159442229	1502461	REC	Day	1	Day	1
159432800	1502105	PMNT	Month	6	Month	6
159343593	1497089	REC	Day	1	Day	1
159344153	1497108	REC	Day	1	Day	1
159343849	1497097	PMNT	Day	1	Day	1
160884821	1516599	REC	Day	1	Year	1
160884813	1516595	REC	Day	1	Year	1
160885388	1516622	PMNT	Month	6	Month	6
160915437	1516702	PMNT	Day	1	Year	4
159388154	1499679	REC	Day	1	Day	1
159383623	1499317	REC	Day	1	Day	1
159386068	1499506	PMNT	Day	1	Day	1
159385211	1499438	PMNT	Month	6	Month	6
159387035	1499604	PMNT	Day	1	Day	1
159795084	1507048	PMNT	Day	1	Year	1
159795271	1507053	PMNT	Day	1	Year	1
159794829	1507041	PMNT	Day	1	Year	1
160912671	1516666	REC	Day	1	Year	1
160912685	1516668	REC	Day	1	Year	1
161067637	1524572	REC	Month	1	Day	1
161056493	1522046	REC	Month	1	Day	1
161065150	1523827	REC	Month	1	Day	1
161059252	1522438	PMNT	Month	1	Day	1
161054211	1521428	PMNT	Month	1	Day	1
161052403	1521017	PMNT	Month	1	Day	1
161063593	1523540	PMNT	Month	1	Day	1
161050601	1520474	PMNT	Month	1	Day	1
161051277	1520682	PMNT	Month	1	Day	1
161058667	1522368	PMNT	Month	1	Day	1
161042099	1518633	PMNT	Month	1	Day	1
161046543	1519630	PMNT	Month	1	Day	1
161045204	1519218	PMNT	Month	1	Day	1
161062571	1523238	PMNT	Month	1	Day	1
161044686	1519053	PMNT	Month	1	Day	1
161053269	1521227	REC	Month	1	Day	1
161054465	1521476	REC	Month	1	Day	1
161048851	1520083	REC	Month	1	Day	1
161062964	1523369	REC	Month	1	Day	1
161049206	1520162	REC	Month	1	Day	1
161044985	1519152	REC	Month	1	Day	1
161055703	1521793	REC	Month	1	Day	1
161063333	1523492	REC	Month	1	Day	1
161059873	1522510	REC	Month	1	Day	1
161057895	1522212	REC	Month	1	Day	1
161060251	1522572	REC	Month	1	Day	1
161066499	1524270	REC	Month	1	Day	1
161051060	1520627	REC	Month	1	Day	1
161060147	1522553	REC	Month	1	Day	1
161045615	1519355	REC	Month	1	Day	1
161042828	1518848	REC	Month	1	Day	1
161047533	1519864	REC	Month	1	Day	1
161053218	1521210	REC	Month	1	Day	1
161047864	1519920	REC	Month	1	Day	1
161044695	1519056	REC	Month	1	Day	1
161055523	1521739	REC	Month	1	Day	1
161052444	1521029	REC	Month	1	Day	1
161056041	1521899	REC	Month	1	Day	1
161042194	1518648	PMNT	Month	1	Day	1
161049717	1520237	PMNT	Month	1	Day	1
161043471	1518882	PMNT	Month	1	Day	1
161061805	1522989	PMNT	Month	1	Day	1
161056597	1522057	PMNT	Month	1	Day	1
161050184	1520335	PMNT	Month	1	Day	1
161050100	1520307	PMNT	Month	1	Day	1
161045585	1519345	PMNT	Month	1	Day	1
161046302	1519584	PMNT	Month	1	Day	1
161053674	1521334	PMNT	Month	1	Day	1
161052244	1520964	PMNT	Month	1	Day	1
161062100	1523081	PMNT	Month	1	Day	1
161054327	1521450	PMNT	Month	1	Day	1
161048548	1520019	PMNT	Month	1	Day	1
161055948	1521868	PMNT	Month	1	Day	1
161043835	1518925	PMNT	Month	1	Day	1
161055263	1521663	PMNT	Month	1	Day	1
161053933	1521377	PMNT	Month	1	Day	1
161056251	1521969	PMNT	Month	1	Day	1
161062913	1523352	PMNT	Month	1	Day	1
161047310	1519797	PMNT	Month	1	Day	1
161045147	1519199	PMNT	Month	1	Day	1
161061589	1522917	PMNT	Month	1	Day	1
161065008	1523786	PMNT	Month	1	Day	1
161050448	1520423	PMNT	Month	1	Day	1
161064344	1523654	PMNT	Month	1	Day	1
161068707	1524722	PMNT	Month	1	Day	1
161045477	1519309	PMNT	Month	1	Day	1
161047482	1519847	REC	Month	1	Day	1
161042686	1518812	REC	Month	1	Day	1
161045387	1519279	REC	Month	1	Day	1
161064658	1523714	REC	Month	1	Day	1
161061041	1522749	REC	Month	1	Day	1
161044979	1519150	REC	Month	1	Day	1
161041898	1518581	REC	Month	1	Day	1
161067287	1524495	REC	Month	1	Day	1
161051563	1520771	REC	Month	1	Day	1
161041991	1518612	REC	Month	1	Day	1
161067719	1524586	REC	Month	1	Day	1
161052271	1520973	REC	Month	1	Day	1
161066328	1524213	REC	Month	1	Day	1
161045006	1519159	REC	Month	1	Day	1
161065213	1523848	REC	Month	1	Day	1
161065968	1524093	REC	Month	1	Day	1
161065243	1523858	PMNT	Month	1	Day	1
161065851	1524054	PMNT	Month	1	Day	1
161042003	1518616	PMNT	Month	1	Day	1
161051665	1520800	PMNT	Month	1	Day	1
161049549	1520209	PMNT	Month	1	Day	1
161056449	1522035	PMNT	Month	1	Day	1
161066484	1524265	PMNT	Month	1	Day	1
161061796	1522986	PMNT	Month	1	Day	1
161054928	1521572	PMNT	Month	1	Day	1
161052145	1520931	PMNT	Month	1	Day	1
161068217	1524653	PMNT	Month	1	Day	1
161050319	1520380	PMNT	Month	1	Day	1
161046323	1519591	PMNT	Month	1	Day	1
161066178	1524163	PMNT	Month	1	Day	1
161064676	1523720	PMNT	Month	1	Day	1
161054170	1521420	PMNT	Month	1	Day	1
161061206	1522804	PMNT	Month	1	Day	1
161063942	1523602	PMNT	Month	1	Day	1
161061919	1523027	REC	Month	1	Day	1
161063219	1523454	REC	Month	1	Day	1
161052235	1520961	REC	Month	1	Day	1
161049891	1520266	REC	Month	1	Day	1
161063686	1523554	REC	Month	1	Day	1
161052295	1520981	REC	Month	1	Day	1
161053287	1521233	REC	Month	1	Day	1
161067474	1524547	REC	Month	1	Day	1
161061092	1522766	REC	Month	1	Day	1
161048656	1520034	REC	Month	1	Day	1
161066403	1524238	REC	Month	1	Day	1
161067036	1524419	REC	Month	1	Day	1
161049915	1520270	REC	Month	1	Day	1
161046179	1519543	REC	Month	1	Day	1
161065884	1524065	REC	Month	1	Day	1
161063739	1523564	REC	Month	1	Day	1
161048058	1519955	REC	Month	1	Day	1
161066397	1524236	REC	Month	1	Day	1
161067536	1524559	REC	Month	1	Day	1
161045945	1519465	REC	Month	1	Day	1
161055352	1521682	REC	Month	1	Day	1
161068528	1524694	REC	Month	1	Day	1
161045249	1519233	REC	Month	1	Day	1
161064626	1523707	REC	Month	1	Day	1
161067057	1524426	REC	Month	1	Day	1
161046343	1519597	REC	Month	1	Day	1
161050583	1520468	REC	Month	1	Day	1
161059839	1522506	REC	Month	1	Day	1
161053974	1521383	REC	Month	1	Day	1
161051536	1520762	REC	Month	1	Day	1
156365029	1456601	REC	Month	12	Month	12
156391762	1456782	PMNT	Day	1	Day	1
156449592	1457032	REC	Month	12	Month	12
157665488	1470741	REC	Day	1	Year	1
157666168	1470781	REC	Day	1	Year	1
157911035	1473976	PMNT	Day	0	Day	0
161044698	1519057	REC	Month	1	Day	1
161048002	1519944	REC	Month	1	Day	1
161062163	1523102	REC	Month	1	Day	1
161063528	1523531	REC	Month	1	Day	1
161060774	1522681	REC	Month	1	Day	1
161054709	1521522	REC	Month	1	Day	1
161064734	1523733	REC	Month	1	Day	1
161051614	1520788	REC	Month	1	Day	1
161054714	1521523	REC	Month	1	Day	1
161045306	1519252	REC	Month	1	Day	1
161051443	1520731	REC	Month	1	Day	1
161047205	1519762	REC	Month	1	Day	1
161051823	1520851	REC	Month	1	Day	1
161052340	1520996	REC	Month	1	Day	1
161049669	1520229	REC	Month	1	Day	1
156414507	1456968	REC	Month	12	Month	12
156393018	1456801	REC	Month	6	Month	6
156392747	1456794	REC	Day	1	Day	1
157661887	1470615	REC	Day	1	Year	1
157668256	1470814	REC	Day	1	Year	1
157668110	1470804	PMNT	Day	1	Year	1
157673823	1470873	REC	Day	1	Year	1
157667630	1470795	PMNT	Day	1	Year	4
157670368	1470838	PMNT	Day	1	Year	4
159276966	1493865	REC	Day	1	Day	1
159273765	1493718	REC	Day	0	Day	0
159269215	1493495	PMNT	Day	1	Day	1
159273765	1493719	PMNT	Month	3	Day	1
159182410	1490988	REC	Day	1	Month	0
159183878	1491126	REC	Day	1	Month	0
159189274	1491822	REC	Day	1	Month	0
159185729	1491246	REC	Month	0	Month	0
159190060	1491955	REC	Day	1	Month	12
159183450	1491088	REC	Day	1	Month	0
159173649	1489403	REC	Day	1	Month	0
159177188	1490086	REC	Day	1	Month	0
159181665	1490869	REC	Day	1	Month	0
159294651	1494449	REC	Day	1	Day	1
159291080	1494292	PMNT	Month	6	Month	6
159175825	1489791	PMNT	Day	1	Month	0
159183426	1491084	PMNT	Day	1	Month	0
159168682	1488548	PMNT	Day	1	Month	0
159177069	1490063	PMNT	Day	1	Month	0
159185729	1491247	PMNT	Day	1	Month	0
159182570	1491004	PMNT	Day	1	Month	12
159170228	1488765	PMNT	Day	1	Month	0
160399367	1513328	REC	Month	3	Day	1693
158243238	1481314	PMNT	Day	3578	Day	3578
159133241	1486751	REC	Month	0	Month	0
159133241	1486752	PMNT	Day	1	Month	3
158362262	1481671	REC	Month	12	Month	12
159182360	1490980	REC	Month	6	Month	6
159189965	1491936	REC	Day	1	Month	0
159160638	1487535	REC	Day	1	Month	0
159170243	1488770	REC	Day	1	Month	12
159171382	1488995	REC	Day	1	Month	3
159178907	1490400	REC	Day	1	Month	0
159170865	1488903	REC	Day	1	Month	0
159182068	1490941	REC	Day	1	Month	0
159175241	1489673	REC	Day	1	Month	0
159185799	1491261	REC	Day	1	Month	0
159188098	1491638	REC	Day	1	Month	0
158234446	1481304	PMNT	Month	1	Day	122
159284612	1494032	REC	Day	0	Day	0
159288801	1494202	REC	Day	1	Day	1
159286335	1494090	PMNT	Month	6	Month	6
159284612	1494033	PMNT	Month	3	Day	1
159171079	1488944	PMNT	Day	1	Month	0
159173340	1489347	PMNT	Day	1	Month	0
159187951	1491612	PMNT	Day	1	Month	0
159179922	1490568	PMNT	Day	1	Month	12
159176475	1489934	PMNT	Day	1	Month	0
159187275	1491487	PMNT	Day	1	Month	12
159370417	1498626	REC	Day	1	Day	1
159376020	1498804	REC	Day	1	Day	1
159367990	1498472	REC	Day	1	Day	1
159368586	1498518	REC	Day	1	Day	1
159368173	1498490	REC	Day	1	Day	1
159370007	1498606	REC	Month	3	Month	3
159371240	1498657	PMNT	Day	1	Day	1
159430181	1502026	REC	Day	1	Day	1
159436238	1502289	REC	Day	1	Day	1
159443320	1502517	REC	Day	1	Day	1
159429313	1502003	REC	Day	1	Day	1
159426605	1501910	PMNT	Day	1	Day	1
159429101	1501997	PMNT	Day	1	Day	1
159444170	1502579	PMNT	Day	1	Day	1
159430389	1502031	REC	Day	1	Day	1
159439212	1502344	REC	Day	1	Day	1
159436886	1502303	PMNT	Day	1	Day	1
159437207	1502310	PMNT	Month	6	Month	6
160885400	1516628	REC	Month	6	Month	6
160518338	1513525	REC	Day	1	Month	12
160531461	1513626	PMNT	Day	0	Day	0
160894110	1516631	REC	Day	1	Year	1
159382987	1499271	REC	Day	1	Day	1
159388061	1499670	REC	Day	1	Day	1
159387310	1499616	REC	Day	1	Day	1
159381790	1499179	REC	Day	1	Day	1
159381802	1499180	PMNT	Day	1	Day	1
159795409	1507054	PMNT	Day	1	Year	1
161054620	1521505	REC	Month	1	Day	1
161058160	1522263	REC	Month	1	Day	1
161052082	1520910	REC	Month	1	Day	1
161065698	1524003	REC	Month	1	Day	1
161065426	1523919	REC	Month	1	Day	1
161044507	1519013	REC	Month	1	Day	1
161066770	1524354	REC	Month	1	Day	1
161058269	1522287	REC	Month	1	Day	1
161047166	1519749	REC	Month	1	Day	1
161048572	1520022	REC	Month	1	Day	1
161067368	1524522	PMNT	Month	1	Day	1
161062604	1523249	PMNT	Month	1	Day	1
161050160	1520327	PMNT	Month	1	Day	1
161055863	1521844	PMNT	Month	1	Day	1
161066791	1524361	PMNT	Month	1	Day	1
161064798	1523745	REC	Month	1	Day	1
161055808	1521828	REC	Month	1	Day	1
161056308	1521988	REC	Month	1	Day	1
161050586	1520469	REC	Month	1	Day	1
161048776	1520058	REC	Month	1	Day	1
161058151	1522261	REC	Month	1	Day	1
161046896	1519685	REC	Month	1	Day	1
